8.669202951406894675e-01,8.535394904200024335e-01,8.658601639423967322e-01
3.999659891199636164e-01,4.426237315981970122e-01,7.811782356312031439e-01
9.820705493979897671e-01,1.179665378482993576e-01,1.784904907733790846e-01
7.047907249957563458e-01,4.795488358283825914e-01,2.327135551633435773e-01
6.743711347381264876e-01,4.271515640902286970e-01,5.013250373943390903e-01
7.448143022763977772e-01,6.149625711437801678e-01,8.926028948787887440e-01
7.256564013452903028e-01,4.362577801875680006e-01,4.508856810744624743e-01
2.507257088279166712e-01,4.284990626861474583e-01,1.652673618722485527e-01
3.169833589645100203e-01,8.448723839351857112e-01,4.863958795474271346e-01
9.313198577853974980e-01,6.550996969514280011e-01,3.535329016637387411e-01
1.883308499094648036e-01,6.077260216303703722e-01,8.592904959465877957e-01
5.121667292526934645e-01,3.748445204352627291e-01,8.587453278652137367e-01
7.678454128866678552e-01,3.367502773867599997e-01,2.460540288576380519e-01
7.974293489772308341e-01,6.814487482669657759e-01,9.282427045068292193e-01
9.583527632228410198e-01,5.482092839778190951e-01,1.332171318285004791e-01
9.260346697239130176e-02,2.398329016140011705e-01,5.084829391107811292e-01
3.134010327731918677e-01,5.950639947538334251e-01,5.475717279672938087e-01
5.483096465376856576e-01,1.520253600913232805e-01,8.993653059216286660e-01
2.715637842002874836e-01,4.628602558579180126e-01,3.532851909861671746e-01
6.700880863012348421e-03,5.605469977349120114e-01,2.977332878425945628e-01
9.957895162159446922e-02,9.955409543205596679e-01,3.074331198610669169e-02
9.496621723265757931e-01,8.640340287799337382e-01,6.771449279630719076e-01
7.130673477570823593e-01,4.842271042746518761e-01,3.962070547283558231e-01
6.800701844709905464e-01,5.326889634250951966e-01,1.728599058233565300e-01
1.281639916373672472e-01,6.177000055650142540e-01,2.564599425681873823e-01
8.654575300972633389e-02,4.822350745582771880e-01,3.476259830475987300e-01
4.459815447473259864e-01,9.717799517509470020e-01,3.082987240683379149e-01
6.004953612273999930e-01,8.673874430287317194e-01,5.480695788275979918e-02
8.714706571782602218e-01,3.960996685739375245e-01,6.506952648113860649e-01
1.465521516308693206e-01,2.628383947716347313e-01,9.320453487493693956e-01
2.700891272294703160e-02,8.258503582857519287e-01,5.506504687749776972e-01
6.180006850385461048e-01,4.033551607039819187e-01,9.712656702401752939e-01
3.797213813931397119e-01,3.652460922370358576e-01,8.946378277230189191e-01
8.758161188588832191e-01,8.338496110158363228e-01,5.656729497405618146e-01
4.099577809439520770e-01,1.172141304027863873e-01,1.827258649218069797e-01
2.063956100358373957e-01,9.573257720203877108e-01,5.613863655723010382e-01
5.245276594631455014e-01,5.936084984792843189e-01,9.684730129359191420e-01
1.151878991184964729e-01,8.436406195213574932e-04,7.545472443636526139e-01
